       JobID    UID    JobName  Partition   NNodes        NodeList      State                 End 
202451       22416239    extract        dmb        0          (null)  CANCELLED 2023-03-20T21:47:32 
202460       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-20T22:37:32 
202462       22416239   MSLS_GCL   main,dmb        0          (null)  CANCELLED 2023-03-20T23:03:19 
202463       22416239   MSLS_GCL   main,dmb        1         ctit082  CANCELLED 2023-03-20T23:03:21 
202461       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-20T23:04:39 
202464       22416239   MSLS_GCL   main,dmb        1         ctit082  COMPLETED 2023-03-20T23:06:39 
202309       22416239    res_PCA        dmb        1         ctit092  COMPLETED 2023-03-20T23:07:15 
202459       22416239    extract       main        1         ctit086  COMPLETED 2023-03-20T23:23:43 
202465       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-20T23:34:13 
202466       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-20T23:43:56 
202454       22812940    python3       main        0          (null)  CANCELLED 2023-03-21T00:07:27 
202448       22812940    python3       main        1         ctit082     FAILED 2023-03-21T00:07:27 
202449       22812940    python3       main        1        weleveld     FAILED 2023-03-21T00:07:27 
202467       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T00:09:55 
202468       17666991  caeSingle        dmb        0          (null)  CANCELLED 2023-03-21T00:25:40 
202058       17700340 mcmc.sbat+       main        1         ctit080  COMPLETED 2023-03-21T00:49:19 
202469       22416239   MSLS_PCA   main,dmb        1         ctit086  COMPLETED 2023-03-21T00:51:41 
202471       22416239    extract       main        1         ctit086  COMPLETED 2023-03-21T01:11:09 
202470       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T01:21:05 
202443       17668390 reg-syn-1+        dmb        1         ctit092  COMPLETED 2023-03-21T01:34:04 
202331       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-21T01:39:41 
202332       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-21T02:33:53 
202458       17700058 main_exp.+        mia        1         ctit093     FAILED 2023-03-21T02:57:19 
202444       17668390 reg-syn-1+        dmb        1         ctit092  COMPLETED 2023-03-21T03:01:55 
202472       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T03:33:38 
202473       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T03:36:41 
202474       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T04:08:28 
202475       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T04:15:12 
202476       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T04:27:16 
202477       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T04:38:31 
202478       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T04:47:33 
202479       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T04:59:38 
202480       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T05:07:25 
202481       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T05:21:44 
202445       17668390 reg-syn-1+        dmb        1         ctit092  COMPLETED 2023-03-21T05:46:43 
202482       22416239   MSLS_PCA   main,dmb        1         ctit086  COMPLETED 2023-03-21T06:08:19 
202484       17667012 cmcIPvsMF+       main        1        weleveld  CANCELLED 2023-03-21T06:44:30 
202485       17667012 cmcIPvsMF+       main        1         ctit083  CANCELLED 2023-03-21T06:45:55 
202486       17667012 cmcIPvsMF+       main        1        weleveld  CANCELLED 2023-03-21T06:47:41 
202483       22416239   MSLS_PCA   main,dmb        1         ctit086  COMPLETED 2023-03-21T06:48:56 
202488       17667012 cmcIPvsMF+       main        1         ctit083  COMPLETED 2023-03-21T06:50:53 
202487       17667012 cmcIPvsMF+       main        1        weleveld  COMPLETED 2023-03-21T06:57:51 
202490       22416239   MSLS_GCL   main,dmb        1         ctit086  COMPLETED 2023-03-21T07:30:34 
202491       22416239   MSLS_PCA   main,dmb        1         ctit086  COMPLETED 2023-03-21T07:30:50 
202492       22416239   MSLS_PCA   main,dmb        1         ctit086  COMPLETED 2023-03-21T07:47:35 
202493       22416239    extract   main,dmb        1         ctit086  COMPLETED 2023-03-21T08:11:40 
202452       17700794        IGR        mia        1         ctit091    TIMEOUT 2023-03-21T08:15:21 
202453       17700794        IGR        mia        1         ctit091    TIMEOUT 2023-03-21T08:34:51 
202495       17700058 main_exp.+        mia        1         ctit091  COMPLETED 2023-03-21T08:35:37 
202455       17700794        IGR        mia        1         ctit090    TIMEOUT 2023-03-21T08:37:21 
202456       17700794        IGR        mia        1         ctit090    TIMEOUT 2023-03-21T08:37:21 
202496       17700058 main_exp.+        mia        1         ctit090  CANCELLED 2023-03-21T08:41:34 
202499       17700794 gen_meshes        mia        1         ctit090  CANCELLED 2023-03-21T09:13:03 
202498       17700794 gen_meshes        mia        1         ctit090  CANCELLED 2023-03-21T09:13:05 
202494       22156059 jupyter-n+       main        1         ctit086  COMPLETED 2023-03-21T09:15:06 
202501       17700794 gen_meshes        mia        1         ctit090  COMPLETED 2023-03-21T09:20:29 
202500       17700794 gen_meshes        mia        1         ctit090  COMPLETED 2023-03-21T09:20:48 
202502       22812940    python3       main        1        weleveld  CANCELLED 2023-03-21T09:22:16 
202505       22156059 model_tra+       main        1         ctit083     FAILED 2023-03-21T09:49:16 
202506       22156059 model_tra+       main        1         ctit083  COMPLETED 2023-03-21T09:52:18 
202507       22156059 model_tra+       main        1         ctit083  COMPLETED 2023-03-21T09:57:09 
202508       17666991 preRegist+       main        1        weleveld     FAILED 2023-03-21T10:03:43 
202509       17666991 preRegist+       main        1        weleveld     FAILED 2023-03-21T10:08:07 
202510       22156059 model_tra+       main        1         ctit083  COMPLETED 2023-03-21T10:09:35 
202511       22156059 model_tra+       main        1         ctit083  COMPLETED 2023-03-21T10:09:58 
202512       22156059 model_tra+       main        1         ctit083  COMPLETED 2023-03-21T10:20:25 
202514       17668390 reg-syn-1+        dmb        1         ctit085  COMPLETED 2023-03-21T10:29:27 
202515       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T10:32:40 
202516       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T10:35:33 
202513       17668976       bash        mia        1         ctit094     FAILED 2023-03-21T10:35:41 
202517       17668976       bash        mia        1         ctit094     FAILED 2023-03-21T10:36:36 
202520       17668390 reg-syn-1+        dmb        1         ctit085  COMPLETED 2023-03-21T10:40:53 
202524       17668390 reg-syn-1+        dmb        1         ctit092  CANCELLED 2023-03-21T10:59:28 
202525       17668390 reg-syn-1+        dmb        1         ctit092  COMPLETED 2023-03-21T11:00:59 
202529       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-21T11:15:49 
202530       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-21T11:29:56 
202519       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T11:32:14 
202531       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-21T11:48:38 
202533       21844881 sparse-cl+       main        1         ctit081  COMPLETED 2023-03-21T12:04:48 
202535       17666991 mCrossUT-+       main        1        weleveld  CANCELLED 2023-03-21T12:07:53 
202534       17666991 mCrossUT-+       main        1        weleveld  CANCELLED 2023-03-21T12:08:03 
202523       17668390 reg-syn-1+        dmb        1         ctit092  COMPLETED 2023-03-21T12:13:57 
202537       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-21T12:17:19 
202538       21844881 sparse-cl+       main        1         ctit081  COMPLETED 2023-03-21T12:28:33 
202532       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T12:30:18 
202521       17668390 reg-syn-1+        dmb        1         ctit085  COMPLETED 2023-03-21T12:36:29 
200642       17667012 matedComp+       main        1         ctit082  CANCELLED 2023-03-21T12:43:23 
202522       17668390 reg-syn-1+        dmb        1         ctit085  COMPLETED 2023-03-21T12:46:25 
202541       22732092 task_run.+       main        1         ctit086     FAILED 2023-03-21T12:51:06 
202542       22732092 task_run.+       main        1         ctit086     FAILED 2023-03-21T13:09:13 
202518       17668976       bash        mia        1         ctit093  COMPLETED 2023-03-21T13:09:58 
202543       17668976 echo_piv_+        mia        1         ctit094  COMPLETED 2023-03-21T13:20:59 
202503       22812940    python3       main        1        weleveld     FAILED 2023-03-21T13:37:55 
202550       22732092 task_run.+       main        1         ctit086     FAILED 2023-03-21T13:54:23 
202552       22732092 task_run.+       main        1         ctit086     FAILED 2023-03-21T14:01:26 
202549       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T14:01:37 
202551       17668976 echo_piv_+        mia        1         ctit094  COMPLETED 2023-03-21T14:13:19 
202553       22134861 explore_d+        mia        1         ctit093  CANCELLED 2023-03-21T14:28:26 
202555       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-21T14:36:46 
202497       17700058 main_exp.+        mia        1         ctit090  COMPLETED 2023-03-21T14:44:34 
202059       17700340 mcmc.sbat+       main        1        weleveld  CANCELLED 2023-03-21T14:50:49 
202554       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T14:52:17 
202557       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-21T15:18:43 
202556       17668976 echo_piv_+        mia        1         ctit094  COMPLETED 2023-03-21T15:23:27 
202326       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-21T15:28:19 
202558       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T15:36:13 
202566       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-21T15:42:24 
202504       22812940    python3       main        1         ctit082     FAILED 2023-03-21T15:42:45 
202569       22812940    python3       main        1        weleveld     FAILED 2023-03-21T15:51:54 
202540       17700794 evaluate_+        mia        1         ctit090  COMPLETED 2023-03-21T15:53:27 
202571       17667973 SPADE_test       main        1         ctit083     FAILED 2023-03-21T16:00:38 
202572       17667973 SPADE_test       main        1         ctit083  COMPLETED 2023-03-21T16:01:34 
202567       22134861 explore_d+        mia        1         ctit093    TIMEOUT 2023-03-21T16:11:21 
202576       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-21T16:30:30 
202575       22134861 explore_d+        mia        1         ctit093  CANCELLED 2023-03-21T16:31:41 
202577       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-21T16:36:09 
202570       17666991  caeSingle       main        1         ctit086     FAILED 2023-03-21T16:51:33 
202578       22134861 explore_d+        mia        1         ctit093  CANCELLED 2023-03-21T16:58:08 
202581       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-21T17:06:59 
202582       22134861 explore_d+        mia        1         ctit093    TIMEOUT 2023-03-21T17:41:51 
202586       17700058 main_exp.+        mia        1         ctit090  COMPLETED 2023-03-21T17:48:18 
202584       22134861 explore_d+        mia        1         ctit093  CANCELLED 2023-03-21T18:01:37 
202548       17700058 run_nnUNe+        mia        1         ctit093  COMPLETED 2023-03-21T18:18:56 
202585       17666991  caeSingle       main        1         ctit086  COMPLETED 2023-03-21T18:36:09 
202546       21797743 run.sbatch        mia        1         ctit093  COMPLETED 2023-03-21T18:55:59 
202588       22134861 explore_d+        mia        1         ctit093  CANCELLED 2023-03-21T19:32:29 
202526       17668390 reg-syn-1+        dmb        1         ctit092  COMPLETED 2023-03-21T19:36:22 
202528       17668390 reg-syn-1+        dmb        1         ctit085  COMPLETED 2023-03-21T19:36:28 
202527       17668390 reg-syn-1+        dmb        1         ctit092  COMPLETED 2023-03-21T19:36:30 
202568       17668976       bash        mia        1         ctit094  COMPLETED 2023-03-21T19:50:09 
202590       17700794 evaluate_+        mia        1         ctit093  COMPLETED 2023-03-21T19:51:29 
202589       22134861 explore_d+        mia        1         ctit093    TIMEOUT 2023-03-21T20:02:51 
202579       22812940    python3       main        1        weleveld     FAILED 2023-03-21T20:41:32 
202591       22134861 explore_d+        mia        1         ctit093    TIMEOUT 2023-03-21T20:50:51 
202580       22812940    python3       main        1         ctit083  CANCELLED 2023-03-21T22:01:21 
202592       22812940    python3       main        1        weleveld  COMPLETED 2023-03-21T22:04:22 
202559       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-21T23:32:11 
202587       17700058 main_exp.+        mia        1         ctit090     FAILED 2023-03-21T23:52:04 
202594       22812940    python3       main        1         ctit083  COMPLETED 2023-03-22T00:27:39 
202595       22812940    python3       main        1         ctit083  COMPLETED 2023-03-22T00:47:15 
202489       17667012 cmcIPvsMF+       main        1         ctit083  COMPLETED 2023-03-22T01:45:15 
202560       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-22T02:05:34 
202596       22416239   MSLS_GCL       main        1         ctit086  COMPLETED 2023-03-22T02:09:19 
202597       22416239     RC_GCL        dmb        0          (null)  CANCELLED 2023-03-22T02:12:18 
202598       22416239     RC_GCL       main        1         ctit086  COMPLETED 2023-03-22T02:12:25 
202600       22416239   MSLS_GCL       main        1         ctit086  CANCELLED 2023-03-22T02:14:14 
202599       22416239   MSLS_GCL       main        1         ctit086  COMPLETED 2023-03-22T02:20:22 
202601       22416239     RC_GCL       main        1         ctit086  COMPLETED 2023-03-22T02:20:27 
202603       22416239     RC_GCL       main        1         ctit086  COMPLETED 2023-03-22T02:45:29 
202602       22416239   MSLS_GCL       main        1         ctit086  COMPLETED 2023-03-22T02:48:43 
202593       22812940    python3       main        1        weleveld  COMPLETED 2023-03-22T02:55:00 
202604       22416239     RC_GCL       main        1         ctit086  COMPLETED 2023-03-22T03:04:25 
202605       22416239     RC_GCL       main        1         ctit086  COMPLETED 2023-03-22T03:35:27 
202561       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-22T04:11:39 
202606       17667012 detIPvsMF+       main        1         ctit081  COMPLETED 2023-03-22T05:08:00 
202563       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-22T05:19:34 
202205       22156059 model_tra+       main        1         ctit086  COMPLETED 2023-03-22T06:16:17 
202562       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-22T06:24:01 
202544       17700794        IGR        mia        1         ctit091  COMPLETED 2023-03-22T07:00:24 
202545       17700794        IGR        mia        1         ctit091  COMPLETED 2023-03-22T07:12:11 
202564       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-22T07:27:51 
202609       22156059 jupyter-n+       main        1         ctit086  COMPLETED 2023-03-22T08:48:36 
202610       17667012 detIPvsMF+       main        1         ctit081  COMPLETED 2023-03-22T08:55:28 
202613       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T08:58:35 
202614       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T08:59:17 
202615       17667012 detIPvsMF+       main        1         ctit081  CANCELLED 2023-03-22T09:01:05 
202616       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T09:01:59 
202612       17700794 evaluate_+        mia        1         ctit093  CANCELLED 2023-03-22T09:02:58 
202611       17700794 evaluate_+        mia        1         ctit093  CANCELLED 2023-03-22T09:02:59 
202620       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T09:06:17 
202621       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T09:08:57 
202624       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T09:11:17 
202617       17667012 detIPvsMF+       main        1         ctit081  COMPLETED 2023-03-22T09:12:22 
202630       22732092 task_run.+       main        1         ctit086     FAILED 2023-03-22T09:14:52 
202631       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T09:15:15 
202635       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T09:18:00 
202636       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T09:22:09 
202638       22156059 jupyter-n+       main        1         ctit080  CANCELLED 2023-03-22T09:40:47 
202639       22156059 jupyter-n+       main        1         ctit080  COMPLETED 2023-03-22T09:48:26 
202640       17666991 printCAEP+       main        1         ctit080     FAILED 2023-03-22T10:01:28 
202641       17700058 main_exp.+        mia        1         ctit090  COMPLETED 2023-03-22T10:02:00 
202644       17666991 printCAEP+       main        1         ctit080     FAILED 2023-03-22T10:17:28 
202633       22732092 task_run.+       main        1         ctit086  COMPLETED 2023-03-22T10:25:05 
202634       22732092 task_run.+       main        1         ctit086     FAILED 2023-03-22T10:25:05 
202646       17666991 printCAEP+       main        1         ctit086  CANCELLED 2023-03-22T10:29:33 
202647       17666991 printCAEP+       main        1         ctit086     FAILED 2023-03-22T10:31:18 
202565       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-22T10:36:19 
202649       22156059 model_tra+       main        1         ctit086  CANCELLED 2023-03-22T10:38:06 
202642       22134861 explore_d+        mia        1         ctit093    TIMEOUT 2023-03-22T10:43:53 
202648       17666991 printCAEP+       main        1         ctit086  COMPLETED 2023-03-22T10:48:14 
202645       17668390 reg-syn-1+        dmb        0          (null)  CANCELLED 2023-03-22T10:49:05 
202651       17668390 reg-syn-1+        dmb        0          (null)  CANCELLED 2023-03-22T10:49:46 
202655       17668390 reg-syn-1+       main        1         ctit086     FAILED 2023-03-22T11:00:39 
202656       17668390 reg-syn-1+       main        1         ctit086     FAILED 2023-03-22T11:02:08 
202657       17668390 plt_resul+       main        1         ctit086  COMPLETED 2023-03-22T11:03:13 
202658       17668390 plt_resul+       main        1         ctit086  COMPLETED 2023-03-22T11:06:58 
202659       17668390 plt_resul+       main        1         ctit086  COMPLETED 2023-03-22T11:08:19 
202660       17668390 plt_resul+       main        1         ctit086     FAILED 2023-03-22T11:09:33 
202661       17668390 plt_resul+       main        1         ctit086     FAILED 2023-03-22T11:09:54 
202662       17668390 plt_resul+       main        1         ctit086  COMPLETED 2023-03-22T11:10:15 
202663       17666991 printCAEP+       main        1         ctit080     FAILED 2023-03-22T11:20:55 
202547       17700794        IGR        mia        1         ctit090  COMPLETED 2023-03-22T11:24:35 
202664       17668390 plt_resul+       main        1         ctit086  COMPLETED 2023-03-22T11:34:40 
202650       22156059 jupyter-n+       main        1         ctit086  CANCELLED 2023-03-22T11:49:05 
202619       17700794 evaluate_+        mia        1         ctit093  COMPLETED 2023-03-22T12:11:23 
202607       22812940    python3       main        1        weleveld  COMPLETED 2023-03-22T12:13:46 
202632       17668976       bash        mia        1         ctit094  COMPLETED 2023-03-22T12:34:24 
202666       17668976       bash        mia        1         ctit094  COMPLETED 2023-03-22T12:34:29 
202618       17700794 evaluate_+        mia        1         ctit093  COMPLETED 2023-03-22T12:35:10 
202665       17666991 printCAEP+       main        1         ctit086  COMPLETED 2023-03-22T12:48:47 
202668       17668390 plt_resul+       main        1        weleveld  COMPLETED 2023-03-22T12:56:55 
202608       22812940    python3       main        1         ctit081  COMPLETED 2023-03-22T13:18:02 
202669       17666991 printCAEP+       main        1         ctit080     FAILED 2023-03-22T13:26:24 
202670       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-22T13:27:35 
202671       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-22T13:30:00 
202667       22156059 jupyter-n+       main        1         ctit086  COMPLETED 2023-03-22T13:31:09 
202672       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T13:32:15 
202674       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T13:32:58 
202673       17666991 printCAEP+       main        1         ctit086     FAILED 2023-03-22T13:33:07 
202675       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T13:33:50 
202676       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T13:36:43 
202677       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T13:37:21 
202678       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T13:38:06 
202679       22156059 model_tra+       main        1         ctit086     FAILED 2023-03-22T13:38:43 
202680       17666991 printCAEP+       main        1         ctit086     FAILED 2023-03-22T13:41:20 
202681       22416239    extract   main,dmb        1         ctit086  COMPLETED 2023-03-22T13:42:02 
202682       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-22T13:42:12 
202683       17666991 printCAEP+       main        1         ctit086     FAILED 2023-03-22T13:43:26 
202684       22416239    extract   main,dmb        1         ctit086  COMPLETED 2023-03-22T13:43:52 
202685       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-22T13:44:29 
202686       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-22T13:45:34 
202688       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-22T13:47:23 
202690       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-22T13:53:29 
202691       22416239    extract   main,dmb        1         ctit080  COMPLETED 2023-03-22T13:54:19 
202692       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T13:56:24 
202693       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T13:58:23 
202695       22156059 model_tra+       main        0          (null)  CANCELLED 2023-03-22T13:59:43 
202694       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T13:59:52 
202696       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T14:01:22 
202697       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T14:02:23 
202698       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T14:03:51 
202700       22156059 model_tra+       main        1         ctit080     FAILED 2023-03-22T14:04:52 
202699       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-22T14:06:34 
202687       17666991 printCAEP+       main        1         ctit086  COMPLETED 2023-03-22T14:09:09 
202689       22416239    extract   main,dmb        1         ctit086  COMPLETED 2023-03-22T14:09:18 
202702       17668390 plt_resul+       main        1        weleveld  COMPLETED 2023-03-22T14:13:53 
202705       17666991 printCAEP+       main        1         ctit086     FAILED 2023-03-22T14:33:15 
202706       17641643   gpu-burn      debug        0          (null)  CANCELLED 2023-03-22T14:40:01 
202709       17641643   gpu-burn      debug        0          (null)  CANCELLED 2023-03-22T14:40:01 
202708       17641643   gpu-burn      debug        0          (null)  CANCELLED 2023-03-22T14:40:01 
202707       17641643   gpu-burn      debug        0          (null)  CANCELLED 2023-03-22T14:40:01 
202713       17700794        IGR        mia        1         ctit091     FAILED 2023-03-22T14:47:54 
202714       17668390 plt_resul+       main        1        weleveld  COMPLETED 2023-03-22T14:48:56 
202716       22812940    python3       main        1        weleveld     FAILED 2023-03-22T14:54:04 
202710       17666991 printCAEP+       main        1         ctit086     FAILED 2023-03-22T14:54:50 
202583       17666991   mCrossS1       main        1        weleveld     FAILED 2023-03-22T14:57:20 
202719       17668390 plt_resul+       main        1        weleveld  COMPLETED 2023-03-22T15:18:53 
202625       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-22T15:19:12 
202720       17666991   CNNCross       main        1         ctit086     FAILED 2023-03-22T15:47:19 
202721       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-22T15:50:46 
202723       17666991  UTZKTData       main        1        weleveld  COMPLETED 2023-03-22T15:55:49 
202722       17666991   CNNCross       main        1         ctit086  COMPLETED 2023-03-22T15:55:49 
202724       17700794        IGR        mia        1         ctit091     FAILED 2023-03-22T15:56:04 
202726       17700794        IGR        mia        1         ctit091     FAILED 2023-03-22T15:58:36 
202727       17666991   CNNCross       main        1         ctit086  COMPLETED 2023-03-22T16:03:20 
202728       17666991   CNNCross       main        1         ctit086  COMPLETED 2023-03-22T16:11:32 
202643       17700058 main_exp.+        mia        1         ctit090     FAILED 2023-03-22T16:18:11 
202729       17641643       bash       main        1        weleveld  COMPLETED 2023-03-22T16:21:50 
202701       22156059 jupyter-n+       main        1         ctit080  COMPLETED 2023-03-22T16:23:46 
202731       17666991   CNNCross       main        1         ctit080     FAILED 2023-03-22T16:25:06 
202536       17666991 mCrossUT-+       main        1        weleveld  CANCELLED 2023-03-22T16:46:56 
202734       17666991   mCrossS1       main        1        weleveld  CANCELLED 2023-03-22T16:50:23 
202733       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-22T16:50:52 
202730       17660198 run_globa+       main        1         ctit086  COMPLETED 2023-03-22T16:53:04 
202738       22416239    extract   main,dmb        1         ctit086  COMPLETED 2023-03-22T16:59:46 
202739       17666991  UTZKTData       main        1        weleveld     FAILED 2023-03-22T17:10:20 
202740       17666991   CNNCross       main        1         ctit086  COMPLETED 2023-03-22T17:11:34 
202741       17668410 TrainVGGF+        dmb        0          (null)  CANCELLED 2023-03-22T17:21:22 
202742       17668410 TrainVGGF+       main        1         ctit086  COMPLETED 2023-03-22T17:21:44 
202743       17668410 TrainVGGF+       main        1         ctit086  COMPLETED 2023-03-22T17:23:14 
202622       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-22T17:25:26 
202744       17668410 TrainVGGF+       main        1         ctit086  COMPLETED 2023-03-22T17:25:45 
202745       17660198 run_eval_+       main        1         ctit080  COMPLETED 2023-03-22T17:26:22 
202718       22812940    python3       main        1         ctit081  COMPLETED 2023-03-22T17:26:27 
202747       17666991   CNNCross       main        1         ctit080  COMPLETED 2023-03-22T17:46:06 
202746       17668410 TrainVGGF+       main        1         ctit086  COMPLETED 2023-03-22T18:18:38 
202704       17668976       bash        mia        1         ctit094  COMPLETED 2023-03-22T18:32:29 
202712       17641643   gpu-burn      debug        1         ctit094  COMPLETED 2023-03-22T18:33:49 
202711       17641643   gpu-burn      debug        1         ctit094  COMPLETED 2023-03-22T18:33:49 
202623       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-22T18:42:49 
202749       17668410 TrainVGGF+       main        1         ctit081  COMPLETED 2023-03-22T18:53:34 
202750       17668410 TrainVGGF+       main        1         ctit081  COMPLETED 2023-03-22T18:57:37 
202748       22416239    extract   main,dmb        1         ctit082  COMPLETED 2023-03-22T19:01:20 
202751       17668410 TrainVGGF+       main        1         ctit083  COMPLETED 2023-03-22T19:03:48 
202717       22812940    python3       main        1        weleveld  COMPLETED 2023-03-22T19:24:00 
202248       22362341  diffusion        ram        1         ctit089  CANCELLED 2023-03-22T19:27:15 
202752       17668410 TrainVGGF+       main        1         ctit083  COMPLETED 2023-03-22T19:27:23 
202758       22362341  diffusion        ram        1         ctit089  CANCELLED 2023-03-22T19:27:44 
202757       17666991   CNNCross       main        1         ctit080  COMPLETED 2023-03-22T19:34:21 
202753       17668410 TrainVGGF+       main        1         ctit086  COMPLETED 2023-03-22T19:41:40 
202725       17700794 evaluate_+        mia        1         ctit093  COMPLETED 2023-03-22T19:47:04 
202627       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-22T21:26:55 
202760       22812940    python3       main        1        weleveld  CANCELLED 2023-03-22T22:34:05 
202761       22812940    python3       main        1        weleveld  COMPLETED 2023-03-22T22:39:54 
202762       22812940    python3       main        1         ctit081  COMPLETED 2023-03-22T22:41:59 
202764       22812940    python3       main        1         ctit081     FAILED 2023-03-22T22:51:27 
202765       22812940    python3       main        1         ctit081     FAILED 2023-03-22T22:53:47 
202735       17700058 main_exp.+        mia        1         ctit093     FAILED 2023-03-22T22:58:29 
202766       22812940    python3       main        1         ctit081  COMPLETED 2023-03-22T23:03:00 
202767       22812940    python3       main        1         ctit081  COMPLETED 2023-03-22T23:14:55 
202763       22812940    python3       main        1        weleveld  COMPLETED 2023-03-22T23:31:48 
202737       17666991 mCrossUT-+       main        1        weleveld  COMPLETED 2023-03-22T23:54:37 
202626       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-23T00:03:00 
202629       17667321       test        dmb        1         ctit092  COMPLETED 2023-03-23T00:50:19 
202736       17666991   mCrossS1       main        1        weleveld  COMPLETED 2023-03-23T00:55:35 
202654       17668390 reg-syn-1+       main        1         ctit086  COMPLETED 2023-03-23T04:42:29 
202628       17667321       test        dmb        1         ctit085  COMPLETED 2023-03-23T05:08:23 
202715       17700794        IGR        mia        1         ctit091  COMPLETED 2023-03-23T08:33:37 
202768       22416239    extract   main,dmb        1         ctit086  COMPLETED 2023-03-23T08:56:40 
202781       17668390 plt_resul+       main        1        weleveld  COMPLETED 2023-03-23T09:30:25 
